DEVICEID,LINE_TIMESTAMP,Q,P,T
LINE1,01-10-2020 14:41:28.565,,1.75,
LINE1,01-10-2020 14:41:29.565,,1.51,
LINE1,01-10-2020 14:41:39.776,0.04,1.55,15.67
LINE1,01-10-2020 14:42:39.775,0.04,1.59,15.57
LINE1,01-10-2020 14:42:45.564,,1.39,
LINE1,01-10-2020 14:42:51.564,,1.61,
LINE1,01-10-2020 14:43:23.564,,1.39,
LINE1,01-10-2020 14:43:25.564,,1.66,
LINE1,01-10-2020 14:43:31.564,,1.43,
LINE1,01-10-2020 14:43:33.564,,1.66,
LINE1,01-10-2020 14:43:39.777,0.04,1.53,15.62
LINE1,01-10-2020 14:43:39.782,,1.33,
LINE1,01-10-2020 14:43:40.564,,1.63,
LINE1,01-10-2020 14:43:51.564,,1.39,
LINE1,01-10-2020 14:43:52.564,,1.6,
LINE1,01-10-2020 14:44:13.568,,1.3,
LINE1,01-10-2020 14:44:14.567,,1.67,
LINE1,01-10-2020 14:44:21.568,,1.45,
LINE1,01-10-2020 14:44:26.070,,,15.4
LINE1,01-10-2020 14:44:39.776,0.04,1.51,15.34
LINE1,01-10-2020 14:44:41.570,,,15.12
LINE1,01-10-2020 14:45:00.070,,,14.91
LINE1,01-10-2020 14:45:22.070,,,14.7
LINE1,01-10-2020 14:45:39.777,0.04,1.34,14.68
LINE1,01-10-2020 14:45:39.782,,1.61,
LINE1,01-10-2020 14:46:01.565,,,14.47
LINE1,01-10-2020 14:46:32.565,,,14.69
LINE1,01-10-2020 14:46:36.565,,,14.91
LINE1,01-10-2020 14:46:39.776,0.04,1.52,14.91
LINE1,01-10-2020 14:46:41.565,,,15.11
LINE1,01-10-2020 14:46:45.065,,,15.34
LINE1,01-10-2020 14:46:50.565,,,15.61
LINE1,01-10-2020 14:46:56.066,,,15.87
LINE1,01-10-2020 14:47:00.065,,,16.09
LINE1,01-10-2020 14:47:06.066,,,16.42
LINE1,01-10-2020 14:47:10.065,,,16.63
LINE1,01-10-2020 14:47:19.065,,,16.83
LINE1,01-10-2020 14:47:39.776,0.04,1.52,16.96
LINE1,01-10-2020 14:48:39.777,0.05,1.55,17.06
LINE1,01-10-2020 14:49:39.777,0.05,1.54,17.12
LINE1,01-10-2020 14:49:44.064,,1.3,
LINE1,01-10-2020 14:49:45.064,,1.65,
LINE1,01-10-2020 14:49:53.064,,1.33,
LINE1,01-10-2020 14:49:54.064,,1.57,
LINE1,01-10-2020 14:50:24.564,,1.32,
LINE1,01-10-2020 14:50:25.564,,1.66,
LINE1,01-10-2020 14:50:27.564,,1.44,
LINE1,01-10-2020 14:50:39.776,0.04,1.5,17.07
LINE1,01-10-2020 14:51:39.776,0.04,1.56,17.05
LINE1,01-10-2020 14:52:39.776,0.05,1.62,17.06
LINE1,01-10-2020 14:53:08.564,,1.28,
LINE1,01-10-2020 14:53:09.564,,1.75,
LINE1,01-10-2020 14:53:13.564,,1.5,
LINE1,01-10-2020 14:53:39.776,0.04,1.5,17.06
LINE1,01-10-2020 14:53:51.564,,1.73,
LINE1,01-10-2020 14:53:55.564,,1.49,
LINE1,01-10-2020 14:54:12.564,,1.7,
LINE1,01-10-2020 14:54:14.564,,1.29,
LINE1,01-10-2020 14:54:15.564,,1.55,
LINE1,01-10-2020 14:54:39.776,0.05,1.56,17.13
LINE1,01-10-2020 14:55:16.564,,1.35,
LINE1,01-10-2020 14:55:18.564,,1.65,
LINE1,01-10-2020 14:55:39.775,0.04,1.55,17.24
LINE1,01-10-2020 14:56:39.776,0.05,1.53,17.28
LINE1,01-10-2020 14:57:39.777,0.05,1.55,17.28
LINE1,01-10-2020 14:58:14.569,,1.35,
LINE1,01-10-2020 14:58:17.570,,1.59,
LINE1,01-10-2020 14:58:35.564,,1.26,
LINE1,01-10-2020 14:58:36.569,,1.68,
LINE1,01-10-2020 14:58:39.776,0.05,1.55,17.29
LINE1,01-10-2020 14:59:39.776,0.05,1.56,17.28
LINE1,01-10-2020 14:59:43.564,,1.36,
LINE1,01-10-2020 14:59:44.564,,1.64,
LINE1,01-10-2020 14:59:58.564,,1.43,
LINE1,01-10-2020 15:00:16.564,,1.67,
LINE1,01-10-2020 15:00:20.564,,1.46,
LINE1,01-10-2020 15:00:39.775,0.05,1.49,17.31
LINE1,01-10-2020 15:01:39.777,0.05,1.52,17.33
LINE1,01-10-2020 15:02:39.775,0.05,1.5,17.49
LINE1,01-10-2020 15:03:39.776,0.05,1.47,17.5
LINE1,01-10-2020 15:04:39.776,0.05,1.59,17.51
LINE1,01-10-2020 15:05:39.776,0.05,1.54,17.51
LINE1,01-10-2020 15:06:10.559,,1.28,
LINE1,01-10-2020 15:06:11.559,,1.74,
LINE1,01-10-2020 15:06:14.559,,1.54,
LINE1,01-10-2020 15:06:39.776,0.05,1.32,17.55
LINE1,01-10-2020 15:06:39.781,,1.67,
LINE1,01-10-2020 15:06:47.559,,1.45,
LINE1,01-10-2020 15:07:39.775,0.05,1.57,17.5
LINE1,01-10-2020 15:08:19.560,,,17.73
LINE1,01-10-2020 15:08:26.560,,,17.51
LINE1,01-10-2020 15:08:39.776,0.05,1.57,17.61
LINE1,01-10-2020 15:09:07.559,,1.29,
LINE1,01-10-2020 15:09:09.559,,1.58,
LINE1,01-10-2020 15:09:39.775,0.05,1.62,17.6
LINE1,01-10-2020 15:09:39.780,,1.39,
LINE1,01-10-2020 15:09:40.559,,1.7,
LINE1,01-10-2020 15:09:41.559,,1.48,
LINE1,01-10-2020 15:10:33.559,,1.7,
LINE1,01-10-2020 15:10:39.777,0.05,1.42,17.62
LINE1,01-10-2020 15:10:39.782,,1.64,
LINE1,01-10-2020 15:11:35.564,,1.36,
LINE1,01-10-2020 15:11:36.564,,1.6,
LINE1,01-10-2020 15:11:39.776,0.05,1.47,17.72
LINE1,01-10-2020 15:12:39.776,0.05,1.46,17.72
LINE1,01-10-2020 15:13:39.776,0.05,1.52,17.84
LINE1,01-10-2020 15:14:39.775,0.05,1.53,17.84
LINE1,01-10-2020 15:15:39.776,0.05,1.61,17.83
LINE1,01-10-2020 15:15:50.559,,1.4,
LINE1,01-10-2020 15:15:56.559,,1.62,
LINE1,01-10-2020 15:16:22.059,,1.36,
LINE1,01-10-2020 15:16:23.059,,1.69,
LINE1,01-10-2020 15:16:25.059,,1.44,
LINE1,01-10-2020 15:16:26.060,,1.67,
LINE1,01-10-2020 15:16:39.776,0.05,1.56,17.82
LINE1,01-10-2020 15:17:10.059,,1.35,
LINE1,01-10-2020 15:17:11.060,,1.62,
LINE1,01-10-2020 15:17:39.776,0.05,1.49,17.94
LINE1,01-10-2020 15:18:39.775,0.05,1.56,17.95
LINE1,01-10-2020 15:19:39.777,0.05,1.57,17.95
LINE1,01-10-2020 15:19:44.559,,1.32,
LINE1,01-10-2020 15:19:45.559,,1.69,
LINE1,01-10-2020 15:19:48.559,,1.46,
LINE1,01-10-2020 15:20:31.559,,1.74,
LINE1,01-10-2020 15:20:32.559,,1.53,
LINE1,01-10-2020 15:20:39.777,0.05,1.58,18
LINE1,01-10-2020 15:20:50.559,,1.35,
LINE1,01-10-2020 15:20:51.559,,1.67,
LINE1,01-10-2020 15:21:12.559,,1.42,
LINE1,01-10-2020 15:21:39.776,0.05,1.6,18.05
LINE1,01-10-2020 15:21:39.781,,1.28,
LINE1,01-10-2020 15:21:40.559,,1.61,
LINE1,01-10-2020 15:22:39.776,0.05,1.58,18.01
LINE1,01-10-2020 15:23:39.775,0.05,1.54,18.15
LINE1,01-10-2020 15:24:39.776,0.05,1.59,18.15
LINE1,01-10-2020 15:25:30.559,,1.37,
LINE1,01-10-2020 15:25:31.559,,1.62,
LINE1,01-10-2020 15:25:39.776,0.05,1.54,18.15
LINE1,01-10-2020 15:26:36.561,,,17.94
LINE1,01-10-2020 15:26:39.777,0.05,1.45,17.94
LINE1,01-10-2020 15:26:44.560,,,17.73
LINE1,01-10-2020 15:26:51.560,,,17.51
LINE1,01-10-2020 15:26:58.560,,,17.28
LINE1,01-10-2020 15:27:39.777,0.05,1.51,17.33
LINE1,01-10-2020 15:27:54.561,,,17.56
LINE1,01-10-2020 15:27:59.559,,1.25,
LINE1,01-10-2020 15:28:00.559,,1.74,
LINE1,01-10-2020 15:28:04.559,,1.47,
LINE1,01-10-2020 15:28:39.777,0.05,1.53,17.62
LINE1,01-10-2020 15:29:39.777,0.05,1.55,17.65
LINE1,01-10-2020 15:30:39.775,0.05,1.65,17.56
LINE1,01-10-2020 15:30:41.560,,1.44,
LINE1,01-10-2020 15:30:51.561,,1.69,
LINE1,01-10-2020 15:30:55.562,,1.47,
LINE1,01-10-2020 15:31:15.065,,,17.34
LINE1,01-10-2020 15:31:25.064,,1.68,
LINE1,01-10-2020 15:31:29.064,,1.37,
LINE1,01-10-2020 15:31:30.064,,1.59,
LINE1,01-10-2020 15:31:39.777,0.05,1.56,17.4
LINE1,01-10-2020 15:31:44.564,,1.29,
LINE1,01-10-2020 15:31:45.564,,1.74,
LINE1,01-10-2020 15:31:46.564,,1.53,
LINE1,01-10-2020 15:32:39.776,0.05,1.58,17.29
LINE1,01-10-2020 15:32:59.559,,1.27,
LINE1,01-10-2020 15:33:00.559,,1.5,
LINE1,01-10-2020 15:33:28.060,,,17.08
LINE1,01-10-2020 15:33:39.776,0.04,1.56,17.13
LINE1,01-10-2020 15:34:32.560,,,17.34
LINE1,01-10-2020 15:34:39.776,0.05,1.51,17.29
LINE1,01-10-2020 15:35:39.776,0.05,1.68,17.34
LINE1,01-10-2020 15:35:48.559,,1.44,
LINE1,01-10-2020 15:35:49.559,,1.69,
LINE1,01-10-2020 15:35:55.559,,1.34,
LINE1,01-10-2020 15:35:56.559,,1.75,
LINE1,01-10-2020 15:35:57.559,,1.48,
LINE1,01-10-2020 15:36:17.559,,1.7,
LINE1,01-10-2020 15:36:22.559,,1.5,
LINE1,01-10-2020 15:36:39.777,0.05,1.56,17.33
LINE1,01-10-2020 15:37:39.775,0.05,1.44,17.33
LINE1,01-10-2020 15:38:13.565,,1.71,
LINE1,01-10-2020 15:38:14.564,,1.5,
LINE1,01-10-2020 15:38:39.777,0.05,1.55,17.29
LINE1,01-10-2020 15:39:39.775,0.05,1.63,17.29
LINE1,01-10-2020 15:39:39.780,,1.39,
LINE1,01-10-2020 15:39:39.785,,1.59,
LINE1,01-10-2020 15:40:11.559,,1.28,
LINE1,01-10-2020 15:40:12.559,,1.64,
LINE1,01-10-2020 15:40:39.777,0.05,1.55,17.2
LINE1,01-10-2020 15:41:39.775,0.05,1.52,17.12
LINE1,01-10-2020 15:41:40.559,,1.32,
LINE1,01-10-2020 15:41:41.559,,1.61,
LINE1,01-10-2020 15:41:45.559,,1.38,
LINE1,01-10-2020 15:41:46.559,,1.67,
LINE1,01-10-2020 15:42:09.559,,1.46,
LINE1,01-10-2020 15:42:39.776,0.05,1.53,17.12
LINE1,01-10-2020 15:43:39.776,0.05,1.55,17.12
LINE1,01-10-2020 15:43:51.559,,1.33,
LINE1,01-10-2020 15:43:52.560,,1.58,
LINE1,01-10-2020 15:44:04.561,,1.37,
LINE1,01-10-2020 15:44:05.561,,1.61,
LINE1,01-10-2020 15:44:21.563,,1.38,
LINE1,01-10-2020 15:44:22.563,,1.63,
LINE1,01-10-2020 15:44:33.564,,1.42,
LINE1,01-10-2020 15:44:39.777,0.05,1.61,17.08
LINE1,01-10-2020 15:44:53.564,,1.39,
LINE1,01-10-2020 15:44:55.565,,1.62,
LINE1,01-10-2020 15:44:59.565,,1.41,
LINE1,01-10-2020 15:45:06.564,,1.61,
LINE1,01-10-2020 15:45:39.776,0.05,1.58,17.05
LINE1,01-10-2020 15:46:39.775,0.05,1.59,16.95
LINE1,01-10-2020 15:47:28.559,,1.33,
LINE1,01-10-2020 15:47:29.559,,1.74,
LINE1,01-10-2020 15:47:39.776,0.05,1.62,16.96
LINE1,01-10-2020 15:48:39.776,0.04,1.5,16.88
LINE1,01-10-2020 15:49:39.777,0.05,1.55,16.86
LINE1,01-10-2020 15:50:35.559,,1.32,
LINE1,01-10-2020 15:50:36.560,,1.65,
LINE1,01-10-2020 15:50:39.775,0.05,1.5,16.85
LINE1,01-10-2020 15:51:39.777,0.04,1.59,16.74
LINE1,01-10-2020 15:51:42.564,,1.32,
LINE1,01-10-2020 15:51:43.564,,1.69,
LINE1,01-10-2020 15:51:45.564,,1.42,
LINE1,01-10-2020 15:52:02.559,,1.68,
LINE1,01-10-2020 15:52:07.559,,1.46,
LINE1,01-10-2020 15:52:39.776,0.04,1.53,16.69
LINE1,01-10-2020 15:53:39.776,0.05,1.55,16.69
LINE1,01-10-2020 15:54:39.777,0.05,1.35,16.64
LINE1,01-10-2020 15:54:39.782,,1.65,
LINE1,01-10-2020 15:54:39.787,,1.45,
LINE1,01-10-2020 15:54:59.559,,1.7,
LINE1,01-10-2020 15:55:01.560,,1.33,
LINE1,01-10-2020 15:55:02.559,,1.56,
LINE1,01-10-2020 15:55:39.776,0.05,1.57,16.53
LINE1,01-10-2020 15:56:19.559,,1.3,
LINE1,01-10-2020 15:56:20.559,,1.53,
LINE1,01-10-2020 15:56:39.777,0.04,1.52,16.47
LINE1,01-10-2020 15:57:39.775,0.04,1.58,16.42
LINE1,01-10-2020 15:58:33.565,,,16.19
LINE1,01-10-2020 15:58:39.777,0.04,1.35,16.24
LINE1,01-10-2020 15:58:39.782,,1.71,
LINE1,01-10-2020 15:58:41.559,,1.51,
LINE1,01-10-2020 15:59:39.777,0.04,1.65,16.25
LINE1,01-10-2020 15:59:41.559,,1.39,
LINE1,01-10-2020 15:59:50.559,,1.61,
LINE1,01-10-2020 15:59:57.559,,1.4,
LINE1,01-10-2020 15:59:58.559,,1.66,
LINE1,01-10-2020 16:00:03.559,,1.37,
LINE1,01-10-2020 16:00:06.559,,1.57,
LINE1,01-10-2020 16:00:26.559,,1.34,
LINE1,01-10-2020 16:00:27.559,,1.55,
LINE1,01-10-2020 16:00:39.775,0.04,1.61,16.2
LINE1,01-10-2020 16:01:39.776,0.04,1.57,16.2
LINE1,01-10-2020 16:02:07.559,,1.35,
LINE1,01-10-2020 16:02:08.559,,1.68,
LINE1,01-10-2020 16:02:11.059,,1.46,
LINE1,01-10-2020 16:02:39.775,0.04,1.5,16.2
LINE1,01-10-2020 16:03:39.777,0.04,1.63,16.2
LINE1,01-10-2020 16:04:16.063,,1.34,
LINE1,01-10-2020 16:04:16.562,,1.58,
LINE1,01-10-2020 16:04:39.776,0.04,1.56,16.21
LINE1,01-10-2020 16:05:03.564,,1.36,
LINE1,01-10-2020 16:05:04.564,,1.59,
LINE1,01-10-2020 16:05:36.553,,1.37,
LINE1,01-10-2020 16:05:39.776,0.04,1.56,16.25
LINE1,01-10-2020 16:05:56.553,,1.36,
LINE1,01-10-2020 16:05:57.553,,1.74,
LINE1,01-10-2020 16:05:58.553,,1.47,
LINE1,01-10-2020 16:06:39.777,0.04,1.61,16.25
LINE1,01-10-2020 16:06:48.553,,1.41,
LINE1,01-10-2020 16:06:55.555,,1.62,
LINE1,01-10-2020 16:07:03.553,,1.37,
LINE1,01-10-2020 16:07:04.553,,1.6,
LINE1,01-10-2020 16:07:39.777,0.04,1.61,16.18
LINE1,01-10-2020 16:08:00.554,,1.4,
LINE1,01-10-2020 16:08:02.554,,1.61,
LINE1,01-10-2020 16:08:39.777,0.04,1.56,16.2
LINE1,01-10-2020 16:09:03.553,,1.31,
LINE1,01-10-2020 16:09:04.554,,1.64,
LINE1,01-10-2020 16:09:05.554,,1.39,
LINE1,01-10-2020 16:09:06.553,,1.66,
LINE1,01-10-2020 16:09:11.553,,1.36,
LINE1,01-10-2020 16:09:12.553,,1.65,
LINE1,01-10-2020 16:09:29.553,,1.37,
LINE1,01-10-2020 16:09:30.554,,1.65,
LINE1,01-10-2020 16:09:39.776,0.04,1.5,16.21
LINE1,01-10-2020 16:10:39.776,0.04,1.48,16.2
LINE1,01-10-2020 16:11:39.776,0.04,1.57,16.04
LINE1,01-10-2020 16:12:12.553,,1.37,
LINE1,01-10-2020 16:12:13.553,,1.65,
LINE1,01-10-2020 16:12:19.553,,1.42,
LINE1,01-10-2020 16:12:39.777,0.04,1.52,16.04
LINE1,01-10-2020 16:13:39.775,0.04,1.54,16.03
LINE1,01-10-2020 16:13:39.780,,1.33,
LINE1,01-10-2020 16:13:41.553,,1.55,
LINE1,01-10-2020 16:14:39.776,0.04,1.54,16.02
LINE1,01-10-2020 16:15:39.776,0.04,1.56,15.98
LINE1,01-10-2020 16:16:04.053,,1.32,
LINE1,01-10-2020 16:16:05.053,,1.72,
LINE1,01-10-2020 16:16:06.553,,1.39,
LINE1,01-10-2020 16:16:10.554,,1.71,
LINE1,01-10-2020 16:16:11.553,,1.48,
LINE1,01-10-2020 16:16:39.776,0.04,1.62,15.98
LINE1,01-10-2020 16:16:48.553,,1.41,
LINE1,01-10-2020 16:16:50.553,,1.7,
LINE1,01-10-2020 16:16:53.553,,1.49,
LINE1,01-10-2020 16:17:19.554,,1.72,
LINE1,01-10-2020 16:17:25.555,,1.51,
LINE1,01-10-2020 16:17:39.776,0.04,1.56,15.96
LINE1,01-10-2020 16:17:59.558,,1.36,
LINE1,01-10-2020 16:18:01.558,,1.67,
LINE1,01-10-2020 16:18:11.558,,1.47,
LINE1,01-10-2020 16:18:39.776,0.04,0.76,15.87
LINE1,01-10-2020 16:18:39.781,,1.54,
LINE1,01-10-2020 16:19:39.776,0.04,1.52,15.78
LINE1,01-10-2020 16:20:39.775,0.04,1.6,15.82
LINE1,01-10-2020 16:20:39.780,,1.34,
LINE1,01-10-2020 16:20:42.553,,1.54,
LINE1,01-10-2020 16:21:39.776,0.04,1.63,15.68
LINE1,01-10-2020 16:21:47.553,,1.41,
LINE1,01-10-2020 16:21:48.553,,1.64,
LINE1,01-10-2020 16:21:51.553,,1.42,
LINE1,01-10-2020 16:21:52.553,,1.69,
LINE1,01-10-2020 16:21:53.553,,1.49,
LINE1,01-10-2020 16:21:59.553,,1.69,
LINE1,01-10-2020 16:22:08.553,,1.49,
LINE1,01-10-2020 16:22:13.553,,1.7,
LINE1,01-10-2020 16:22:17.553,,1.47,
LINE1,01-10-2020 16:22:39.776,0.04,1.5,15.78
LINE1,01-10-2020 16:23:39.776,0.04,1.34,15.88
LINE1,01-10-2020 16:23:39.781,,1.57,
LINE1,01-10-2020 16:23:43.553,,1.36,
LINE1,01-10-2020 16:23:44.553,,1.57,
LINE1,01-10-2020 16:24:10.556,,1.36,
LINE1,01-10-2020 16:24:11.556,,1.56,
LINE1,01-10-2020 16:24:39.776,0.04,1.49,15.88
LINE1,01-10-2020 16:25:39.775,0.04,1.46,15.77
LINE1,01-10-2020 16:26:39.777,0.04,1.62,15.78
LINE1,01-10-2020 16:27:21.053,,1.39,
LINE1,01-10-2020 16:27:23.053,,1.6,
LINE1,01-10-2020 16:27:29.553,,1.4,
LINE1,01-10-2020 16:27:32.553,,1.62,
LINE1,01-10-2020 16:27:39.776,0.04,1.63,15.79
LINE1,01-10-2020 16:27:50.553,,1.36,
LINE1,01-10-2020 16:27:51.553,,1.65,
LINE1,01-10-2020 16:28:18.053,,1.29,
LINE1,01-10-2020 16:28:19.053,,1.61,
LINE1,01-10-2020 16:28:39.776,0.04,1.56,15.77
LINE1,01-10-2020 16:29:39.775,0.04,1.57,15.78
LINE1,01-10-2020 16:29:52.053,,1.34,
LINE1,01-10-2020 16:29:53.053,,1.66,
LINE1,01-10-2020 16:30:01.053,,1.45,
LINE1,01-10-2020 16:30:02.053,,1.65,
LINE1,01-10-2020 16:30:04.553,,1.44,
LINE1,01-10-2020 16:30:15.554,,1.64,
LINE1,01-10-2020 16:30:17.553,,1.42,
LINE1,01-10-2020 16:30:32.554,,1.65,
LINE1,01-10-2020 16:30:33.553,,1.39,
LINE1,01-10-2020 16:30:34.553,,1.71,
LINE1,01-10-2020 16:30:39.776,0.04,1.52,15.67
LINE1,01-10-2020 16:31:39.777,0.04,1.59,15.78
LINE1,01-10-2020 16:32:21.553,,1.37,
LINE1,01-10-2020 16:32:24.553,,1.62,
LINE1,01-10-2020 16:32:39.775,0.04,1.56,15.79
LINE1,01-10-2020 16:33:39.776,0.04,1.56,15.67
LINE1,01-10-2020 16:34:39.776,0.04,1.53,15.67
LINE1,01-10-2020 16:35:39.777,0.04,1.45,15.62
LINE1,01-10-2020 16:35:47.553,,1.65,
LINE1,01-10-2020 16:35:58.553,,1.44,
LINE1,01-10-2020 16:36:22.553,,1.65,
LINE1,01-10-2020 16:36:33.553,,1.41,
LINE1,01-10-2020 16:36:34.553,,1.7,
LINE1,01-10-2020 16:36:35.554,,1.49,
LINE1,01-10-2020 16:36:39.776,0.04,1.56,15.61
LINE1,01-10-2020 16:37:39.777,0.04,1.56,15.67
LINE1,01-10-2020 16:37:48.558,,1.36,
LINE1,01-10-2020 16:37:50.558,,1.63,
LINE1,01-10-2020 16:37:55.559,,1.39,
LINE1,01-10-2020 16:37:58.558,,1.61,
LINE1,01-10-2020 16:38:20.559,,1.36,
LINE1,01-10-2020 16:38:21.558,,1.56,
LINE1,01-10-2020 16:38:39.776,0.04,1.47,15.62
LINE1,01-10-2020 16:39:01.553,,1.7,
LINE1,01-10-2020 16:39:07.553,,1.49,
LINE1,01-10-2020 16:39:29.554,,,15.42
LINE1,01-10-2020 16:39:30.553,,1.72,
LINE1,01-10-2020 16:39:39.775,0.04,1.63,15.36
LINE1,01-10-2020 16:39:41.553,,1.22,
LINE1,01-10-2020 16:39:42.553,,1.67,
LINE1,01-10-2020 16:39:44.553,,1.47,
LINE1,01-10-2020 16:39:49.555,,,15.11
LINE1,01-10-2020 16:40:00.553,,1.68,
LINE1,01-10-2020 16:40:09.554,,,14.91
LINE1,01-10-2020 16:40:13.554,,1.44,
LINE1,01-10-2020 16:40:39.777,0.04,1.59,14.74
LINE1,01-10-2020 16:41:04.554,,,15
LINE1,01-10-2020 16:41:10.554,,,15.23
LINE1,01-10-2020 16:41:13.554,,,15.45
LINE1,01-10-2020 16:41:19.554,,,15.67
LINE1,01-10-2020 16:41:22.554,,,15.88
LINE1,01-10-2020 16:41:27.054,,,16.09
LINE1,01-10-2020 16:41:31.554,,,16.31
LINE1,01-10-2020 16:41:35.554,,1.37,
LINE1,01-10-2020 16:41:36.553,,1.62,
LINE1,01-10-2020 16:41:39.776,0.04,1.51,16.52
LINE1,01-10-2020 16:41:45.555,,,16.75
LINE1,01-10-2020 16:41:56.554,,,16.96
LINE1,01-10-2020 16:42:39.777,0.05,1.61,17.07
LINE1,01-10-2020 16:42:58.553,,1.39,
LINE1,01-10-2020 16:43:02.053,,1.65,
LINE1,01-10-2020 16:43:13.053,,1.45,
LINE1,01-10-2020 16:43:32.053,,1.71,
LINE1,01-10-2020 16:43:39.775,0.04,1.52,17.07
LINE1,01-10-2020 16:43:50.553,,1.29,
LINE1,01-10-2020 16:43:51.553,,1.58,
LINE1,01-10-2020 16:44:03.055,,1.29,
LINE1,01-10-2020 16:44:04.054,,1.75,
LINE1,01-10-2020 16:44:05.055,,1.48,
LINE1,01-10-2020 16:44:39.777,0.05,1.61,17.07
LINE1,01-10-2020 16:45:39.776,0.04,1.6,17.08
LINE1,01-10-2020 16:45:45.553,,1.4,
LINE1,01-10-2020 16:45:46.553,,1.63,
LINE1,01-10-2020 16:45:59.553,,1.38,
LINE1,01-10-2020 16:46:00.553,,1.61,
LINE1,01-10-2020 16:46:15.554,,1.39,
LINE1,01-10-2020 16:46:17.553,,1.59,
LINE1,01-10-2020 16:46:39.777,0.04,1.57,17.07
LINE1,01-10-2020 16:47:39.776,0.04,1.47,17.11
LINE1,01-10-2020 16:48:34.553,,1.69,
LINE1,01-10-2020 16:48:35.554,,1.44,
LINE1,01-10-2020 16:48:39.684,0.04,1.52,17.29
LINE1,01-10-2020 16:49:39.585,0.04,1.49,17.29
LINE1,01-10-2020 16:50:39.485,0.05,1.58,17.29
LINE1,01-10-2020 16:51:08.557,,1.36,
LINE1,01-10-2020 16:51:09.558,,1.59,
LINE1,01-10-2020 16:51:40.384,0.05,1.58,17.34
LINE1,01-10-2020 16:52:12.553,,1.36,
LINE1,01-10-2020 16:52:13.553,,1.61,
LINE1,01-10-2020 16:52:40.285,0.05,1.62,17.31
LINE1,01-10-2020 16:52:55.554,,1.36,
LINE1,01-10-2020 16:52:56.553,,1.62,
LINE1,01-10-2020 16:53:12.553,,1.4,
LINE1,01-10-2020 16:53:21.553,,1.75,
LINE1,01-10-2020 16:53:22.553,,1.54,
LINE1,01-10-2020 16:53:24.553,,1.32,
LINE1,01-10-2020 16:53:25.554,,1.54,
LINE1,01-10-2020 16:53:40.245,0.05,1.41,17.39
LINE1,01-10-2020 16:53:40.250,,1.64,
LINE1,01-10-2020 16:53:45.555,,1.41,
LINE1,01-10-2020 16:53:46.553,,1.65,
LINE1,01-10-2020 16:53:50.553,,1.3,
LINE1,01-10-2020 16:53:51.553,,1.69,
LINE1,01-10-2020 16:53:54.553,,1.42,
LINE1,01-10-2020 16:53:55.553,,1.66,
LINE1,01-10-2020 16:54:16.553,,1.45,
LINE1,01-10-2020 16:54:40.210,0.05,1.57,17.5
LINE1,01-10-2020 16:55:40.173,0.05,1.57,17.39
LINE1,01-10-2020 16:55:58.553,,1.34,
LINE1,01-10-2020 16:55:59.553,,1.64,
LINE1,01-10-2020 16:56:11.053,,1.42,
LINE1,01-10-2020 16:56:14.553,,1.64,
LINE1,01-10-2020 16:56:40.138,0.05,1.45,17.51
LINE1,01-10-2020 16:56:40.553,,1.66,
LINE1,01-10-2020 16:56:41.553,,1.43,
LINE1,01-10-2020 16:56:46.553,,1.66,
LINE1,01-10-2020 16:56:50.553,,1.44,
LINE1,01-10-2020 16:56:55.554,,1.64,
LINE1,01-10-2020 16:57:02.553,,1.26,
LINE1,01-10-2020 16:57:03.553,,1.6,
LINE1,01-10-2020 16:57:40.100,0.05,1.6,17.5
LINE1,01-10-2020 16:57:40.557,,1.29,
LINE1,01-10-2020 16:57:41.557,,1.61,
LINE1,01-10-2020 16:58:28.558,,1.3,
LINE1,01-10-2020 16:58:29.558,,1.58,
LINE1,01-10-2020 16:58:40.087,0.05,1.61,17.5
LINE1,01-10-2020 16:58:53.553,,1.29,
LINE1,01-10-2020 16:58:54.553,,1.65,
LINE1,01-10-2020 16:59:33.554,,,17.73
LINE1,01-10-2020 16:59:35.556,,,17.49
LINE1,01-10-2020 16:59:40.073,0.05,1.54,17.56
LINE1,01-10-2020 17:00:40.062,0.05,1.65,17.72
LINE1,01-10-2020 17:00:45.554,,1.33,
LINE1,01-10-2020 17:00:45.555,,,17.5
LINE1,01-10-2020 17:00:46.553,,1.6,
LINE1,01-10-2020 17:01:07.554,,,17.73
LINE1,01-10-2020 17:01:11.554,,,17.5
LINE1,01-10-2020 17:01:19.053,,1.29,
LINE1,01-10-2020 17:01:19.054,,,17.73
LINE1,01-10-2020 17:01:20.053,,1.65,
LINE1,01-10-2020 17:01:22.054,,,17.51
LINE1,01-10-2020 17:01:40.047,0.05,1.59,17.56
LINE1,01-10-2020 17:01:52.553,,1.38,
LINE1,01-10-2020 17:01:55.053,,1.63,
LINE1,01-10-2020 17:02:11.553,,1.39,
LINE1,01-10-2020 17:02:12.553,,1.71,
LINE1,01-10-2020 17:02:17.553,,1.51,
LINE1,01-10-2020 17:02:40.036,0.05,1.56,17.61
LINE1,01-10-2020 17:03:40.032,0.05,1.44,17.56
LINE1,01-10-2020 17:04:40.025,0.05,1.57,17.55
LINE1,01-10-2020 17:05:40.021,0.05,1.54,17.55
LINE1,01-10-2020 17:06:40.017,0.05,1.46,17.6
LINE1,01-10-2020 17:07:18.541,,1.67,
LINE1,01-10-2020 17:07:26.541,,1.47,
LINE1,01-10-2020 17:07:40.013,0.05,1.61,17.51
